date,Availability,SOC,Power,Frequency
08/09/2025 10:30:00,,1.0,-0.006936666666666667,50.07333333333333
08/09/2025 11:00:00,,1.0,-0.006986666666666666,50.02666666666667
08/09/2025 11:30:00,,1.0,-0.007003333333333334,50.053333333333335
08/09/2025 12:00:00,,1.0,-0.006763333333333334,50.01
08/09/2025 12:30:00,,1.0,-0.006753333333333333,50.02333333333333
08/09/2025 13:00:00,,1.0,-0.006896666666666666,49.98
08/09/2025 13:30:00,,1.0,-0.00696,50.03333333333333
08/09/2025 14:00:00,,1.0,-0.006913333333333334,50.0
08/09/2025 14:30:00,,1.0,-0.006939999999999999,50.053333333333335
08/09/2025 15:00:00,,1.0,-0.006876666666666666,49.97666666666667
08/09/2025 15:30:00,,1.0,-0.006903333333333334,49.93
08/09/2025 16:00:00,,1.0,-0.006916666666666666,49.916666666666664
08/09/2025 16:30:00,,1.0,-0.006880000000000001,49.99
08/09/2025 17:00:00,,1.0,-0.0067866666666666665,49.96
08/09/2025 17:30:00,,1.0,-0.006966666666666667,50.01333333333333
08/09/2025 18:00:00,,1.0,-0.0069299999999999995,50.04666666666666
08/09/2025 18:30:00,,1.0,-0.007003333333333334,49.99333333333334
08/09/2025 19:00:00,,1.0,-0.00687,50.03333333333333
08/09/2025 19:30:00,,1.0,-0.0068000000000000005,50.046666666666674
08/09/2025 20:00:00,,1.0,-0.0069566666666666666,49.99333333333334
08/09/2025 20:30:00,,1.0,-0.00742,49.95333333333334
08/09/2025 21:00:00,,1.0,-0.00742,50.093333333333334
08/09/2025 21:30:00,,1.0,-0.007586666666666666,49.95666666666667
08/09/2025 22:00:00,,1.0,-0.007050000000000001,50.01666666666667
08/09/2025 22:30:00,,1.0,-0.00747,49.98
08/09/2025 23:00:00,,1.0,-0.0075,50.02333333333333
08/09/2025 23:30:00,,1.0,-0.0074399999999999996,50.086666666666666
09/09/2025 00:00:00,,1.0,-0.007513333333333334,49.93666666666667
09/09/2025 00:30:00,,1.0,-0.007463333333333333,49.916666666666664
09/09/2025 01:00:00,,1.0,-0.007396666666666667,50.093333333333334
09/09/2025 01:30:00,,1.0,-0.007616666666666667,49.906666666666666
09/09/2025 02:00:00,,1.0,-0.0072900000000000005,49.99
09/09/2025 02:30:00,,1.0,-0.007483333333333332,49.96
09/09/2025 03:00:00,,1.0,-0.007166666666666666,50.00666666666666
09/09/2025 03:30:00,,1.0,-0.007489999999999999,49.91
09/09/2025 04:00:00,,1.0,-0.007356666666666667,49.97
09/09/2025 04:30:00,,1.0,-0.00715,50.11333333333334
09/09/2025 05:00:00,,1.0,-0.007023333333333334,49.949999999999996
09/09/2025 05:30:00,,1.0,-0.006716666666666667,49.96666666666667
09/09/2025 06:00:00,,1.0,-0.006853333333333333,49.94333333333333
09/09/2025 06:30:00,,1.0,-0.007223333333333334,49.94333333333333
09/09/2025 07:00:00,,1.0,-0.006913333333333334,49.96
09/09/2025 07:30:00,,1.0,-0.007096666666666667,49.98
09/09/2025 08:00:00,,1.0,-0.00721,49.98
09/09/2025 08:30:00,,1.0,-0.006613333333333333,50.00333333333333
09/09/2025 09:00:00,,1.0,-0.006666666666666667,50.06
09/09/2025 09:30:00,,1.0,-0.006526666666666667,50.026666666666664
09/09/2025 10:00:00,,1.0,-0.006259999999999999,50.086666666666666
09/09/2025 10:30:00,,1.0,-0.0066166666666666665,49.96666666666666
09/09/2025 11:00:00,,1.0,-0.006563333333333333,50.01
09/09/2025 11:30:00,,1.0,-0.00713,49.94
09/09/2025 12:00:00,,1.0,-0.007163333333333334,49.98
09/09/2025 12:30:00,,1.0,-0.007273333333333333,49.93
09/09/2025 13:00:00,,1.0,-0.00726,49.96
09/09/2025 13:30:00,,1.0,-0.007109999999999999,50.02
09/09/2025 14:00:00,,1.0,-0.00713,49.973333333333336
09/09/2025 14:30:00,,1.0,-0.007363333333333333,49.95666666666667
09/09/2025 15:00:00,,1.0,-0.00713,49.93333333333334
09/09/2025 15:30:00,,1.0,-0.007116666666666667,49.98666666666667
09/09/2025 16:00:00,,1.0,-0.006999999999999999,50.00333333333333
09/09/2025 16:30:00,,1.0,-0.00704,49.9
09/09/2025 17:00:00,,1.0,-0.007163333333333334,49.93666666666667
09/09/2025 17:30:00,,1.0,-0.007670000000000001,50.00666666666666
09/09/2025 18:00:00,,1.0,-0.007813333333333334,50.03666666666667
09/09/2025 18:30:00,,1.0,-0.007783333333333333,49.89333333333334
09/09/2025 19:00:00,,1.0,-0.0072766666666666665,49.93333333333333
09/09/2025 19:30:00,,1.0,-0.006876666666666666,50.06666666666666
09/09/2025 20:00:00,,1.0,-0.006853333333333334,50.086666666666666
09/09/2025 20:30:00,,1.0,-0.007153333333333334,50.129999999999995
09/09/2025 21:00:00,,1.0,-0.007473333333333333,50.120000000000005
09/09/2025 21:30:00,,1.0,-0.007633333333333333,50.096666666666664
09/09/2025 22:00:00,,1.0,-0.007143333333333334,50.07333333333333
09/09/2025 22:30:00,,1.0,-0.007713333333333333,50.029999999999994
09/09/2025 23:00:00,,1.0,-0.0075433333333333324,50.06
09/09/2025 23:30:00,,1.0,-0.007133333333333333,50.09
10/09/2025 00:00:00,,1.0,-0.006883333333333334,50.04666666666666
10/09/2025 00:30:00,,1.0,-0.007033333333333333,49.949999999999996
10/09/2025 01:00:00,,1.0,-0.0067866666666666665,49.98333333333333
10/09/2025 01:30:00,,1.0,-0.0068266666666666675,49.96333333333334
10/09/2025 02:00:00,,1.0,-0.006626666666666666,50.1
10/09/2025 02:30:00,,1.0,-0.007203333333333333,50.050000000000004
10/09/2025 03:00:00,,1.0,-0.007330000000000001,49.96
10/09/2025 03:30:00,,1.0,-0.007456666666666667,49.98666666666666
10/09/2025 04:00:00,,1.0,-0.00683,50.086666666666666
10/09/2025 04:30:00,,1.0,-0.006876666666666667,50.00333333333333
10/09/2025 05:00:00,,0.98,-0.006646666666666666,50.10666666666666
10/09/2025 05:30:00,,0.98,-0.007166666666666666,50.07
10/09/2025 06:00:00,,0.98,-0.007019999999999999,50.06666666666666
10/09/2025 06:30:00,,0.98,-0.007246666666666666,50.0
10/09/2025 07:00:00,,0.98,-0.007226666666666667,49.98333333333333
10/09/2025 07:30:00,,0.98,-0.00722,49.95666666666667
10/09/2025 08:00:00,,0.98,-0.00732,49.92333333333334
10/09/2025 08:30:00,,0.98,-0.00731,49.973333333333336
10/09/2025 09:00:00,,0.98,-0.007326666666666666,49.913333333333334
10/09/2025 09:30:00,,0.98,-0.007193333333333334,49.94333333333333
10/09/2025 10:00:00,,0.98,-0.007146666666666667,50.03666666666666
10/09/2025 10:30:00,,0.98,-0.007296666666666667,49.95666666666667
10/09/2025 11:00:00,,0.98,-0.0074399999999999996,50.02
10/09/2025 11:30:00,,0.98,-0.007556666666666667,49.96666666666667
10/09/2025 12:00:00,,0.98,-0.007723333333333333,50.06999999999999
10/09/2025 12:30:00,,0.98,-0.007646666666666667,49.946666666666665
10/09/2025 13:00:00,,0.98,-0.0077866666666666666,49.93333333333334
10/09/2025 13:30:00,,0.77,-0.00797,49.96333333333334
10/09/2025 14:00:00,,0.77,-0.007826666666666668,50.01
10/09/2025 14:30:00,,0.77,-0.007899999999999999,49.94333333333333
10/09/2025 15:00:00,,0.77,-0.007913333333333335,50.02666666666667
10/09/2025 15:30:00,,0.77,-0.007866666666666668,50.04
10/09/2025 16:00:00,,0.77,-0.0076300000000000005,49.916666666666664
10/09/2025 16:30:00,,0.77,-0.007913333333333335,49.96666666666667
10/09/2025 17:00:00,,0.77,-0.007916666666666667,50.04333333333333
10/09/2025 17:30:00,,0.77,-0.007850000000000001,49.94333333333333
10/09/2025 18:00:00,,0.77,-0.007833333333333333,50.00666666666667
10/09/2025 18:30:00,,0.77,-0.007606666666666667,50.03666666666667
10/09/2025 19:00:00,,0.77,-0.007566666666666666,49.946666666666665
10/09/2025 19:30:00,,0.77,-0.0075066666666666676,49.949999999999996
10/09/2025 20:00:00,,0.77,-0.007453333333333333,50.01333333333334
10/09/2025 20:30:00,,0.77,-0.00747,49.99666666666667
10/09/2025 21:00:00,,0.77,-0.0074466666666666665,49.98
10/09/2025 21:30:00,,0.77,-0.007393333333333334,49.96
10/09/2025 22:00:00,,0.77,-0.007523333333333333,50.02333333333333
10/09/2025 22:30:00,,0.77,-0.007616666666666667,49.99333333333334
10/09/2025 23:00:00,,0.77,-0.007276666666666667,50.053333333333335
10/09/2025 23:30:00,,0.77,-0.0071666666666666675,49.99
11/09/2025 00:00:00,,0.77,-0.007473333333333334,50.120000000000005
11/09/2025 00:30:00,,0.77,-0.00732,50.03333333333333
11/09/2025 01:00:00,,0.77,-0.006953333333333333,50.04333333333333
11/09/2025 01:30:00,,0.77,-0.006893333333333334,50.086666666666666
11/09/2025 02:00:00,,0.77,-0.006836666666666667,50.076666666666675
11/09/2025 02:30:00,,0.77,-0.007613333333333333,49.98
11/09/2025 03:00:00,,0.77,-0.0070799999999999995,50.11666666666667
11/09/2025 03:30:00,,0.77,-0.007613333333333333,50.01
11/09/2025 04:00:00,,0.77,-0.007533333333333334,50.11000000000001
11/09/2025 04:30:00,,0.77,-0.007200000000000001,49.97666666666666
11/09/2025 05:00:00,,0.77,-0.007416666666666666,49.98
11/09/2025 05:30:00,,0.77,-0.0071066666666666665,50.0
11/09/2025 06:00:00,,0.77,-0.00721,50.01666666666666
11/09/2025 06:30:00,,0.77,-0.007266666666666667,49.96666666666666
11/09/2025 07:00:00,,0.77,-0.007386666666666666,50.03333333333334
11/09/2025 07:30:00,,0.77,-0.007133333333333333,49.93666666666667
11/09/2025 08:00:00,,0.77,-0.007023333333333333,49.97
11/09/2025 08:30:00,,0.77,-0.007360000000000001,49.98333333333334
11/09/2025 09:00:00,,0.77,-0.007190000000000001,49.95666666666667
11/09/2025 09:30:00,,0.77,-0.0070999999999999995,50.04
11/09/2025 10:00:00,,0.77,-0.007006666666666667,50.03333333333333
11/09/2025 10:30:00,,0.77,-0.007023333333333333,50.01666666666667
11/09/2025 11:00:00,,0.77,-0.0069500000000000004,49.99666666666667
11/09/2025 11:30:00,,0.77,-0.007203333333333333,49.923333333333325
11/09/2025 12:00:00,,0.77,-0.007276666666666667,50.00666666666666
11/09/2025 12:30:00,,0.77,-0.00756,49.92333333333334
11/09/2025 13:00:00,,0.77,-0.007253333333333334,50.04999999999999
11/09/2025 13:30:00,,0.77,-0.006903333333333333,50.01
11/09/2025 14:00:00,,0.77,-0.007086666666666667,50.02
11/09/2025 14:30:00,,0.54,-0.007246666666666668,50.03333333333333
11/09/2025 15:00:00,,1.0,-0.008393333333333334,50.01000000000001
11/09/2025 15:30:00,,,-0.006509999999999999,50.04333333333333
11/09/2025 16:00:00,,0.77,-0.006679999999999999,49.94
11/09/2025 16:30:00,,0.77,-0.006586666666666667,49.98
11/09/2025 17:00:00,,0.77,-0.00672,49.93333333333333
11/09/2025 17:30:00,,0.77,-0.006636666666666667,49.96
11/09/2025 18:00:00,,0.77,-0.006770000000000001,49.98333333333333
11/09/2025 18:30:00,,0.77,-0.006803333333333332,49.89666666666667
11/09/2025 19:00:00,,0.77,-0.006826666666666666,50.00333333333333
11/09/2025 19:30:00,,0.77,-0.0067599999999999995,50.0
11/09/2025 20:00:00,,0.77,-0.006646666666666666,50.0
11/09/2025 20:30:00,,0.77,-0.00671,50.02
11/09/2025 21:00:00,,0.77,-0.006823333333333334,49.96333333333333
11/09/2025 21:30:00,,0.77,-0.00665,49.97666666666667
11/09/2025 22:00:00,,0.77,-0.006936666666666667,50.03666666666667
11/09/2025 22:30:00,,0.77,-0.0067599999999999995,50.01333333333333
11/09/2025 23:00:00,,0.77,-0.00673,50.080000000000005
11/09/2025 23:30:00,,0.77,-0.006536666666666666,50.083333333333336
12/09/2025 00:00:00,,0.77,-0.006536666666666666,50.04
12/09/2025 00:30:00,,0.77,-0.006546666666666666,50.01
12/09/2025 01:00:00,,0.77,-0.006600000000000001,49.99666666666667
12/09/2025 01:30:00,,0.77,-0.006509999999999999,50.04666666666666
12/09/2025 02:00:00,,0.77,-0.006666666666666667,50.01333333333334
12/09/2025 02:30:00,,0.77,-0.00658,50.053333333333335
12/09/2025 03:00:00,,0.77,-0.006620000000000001,50.10999999999999
12/09/2025 03:30:00,,0.77,-0.006226666666666668,50.07333333333333
12/09/2025 04:00:00,,0.77,-0.006433333333333333,50.026666666666664
12/09/2025 04:30:00,,0.77,-0.006600000000000001,49.96333333333333
12/09/2025 05:00:00,,0.77,-0.00664,49.96
12/09/2025 05:30:00,,0.77,-0.006599999999999999,49.98
12/09/2025 06:00:00,,0.77,-0.006323333333333334,49.96
12/09/2025 06:30:00,,0.77,-0.006683333333333333,49.910000000000004
12/09/2025 07:00:00,,0.77,-0.006686666666666667,49.913333333333334
12/09/2025 07:30:00,,0.77,-0.006456666666666667,49.946666666666665
12/09/2025 08:00:00,,0.77,-0.006373333333333332,50.083333333333336
12/09/2025 08:30:00,,0.77,-0.00628,50.03
12/09/2025 09:00:00,,0.77,-0.00649,50.03333333333333
12/09/2025 09:30:00,,0.77,-0.006293333333333334,50.0
12/09/2025 10:00:00,,0.77,-0.006383333333333334,50.04
12/09/2025 10:30:00,,0.77,-0.006646666666666666,49.949999999999996
12/09/2025 11:00:00,,0.77,-0.006656666666666666,50.02
12/09/2025 11:30:00,,0.77,-0.006753333333333333,50.00333333333333
12/09/2025 12:00:00,,0.77,-0.006843333333333333,50.0
12/09/2025 12:30:00,,0.77,-0.0069700000000000005,49.916666666666664
12/09/2025 13:00:00,,1.02,-0.5532900000000001,50.01666666666667
12/09/2025 13:30:00,,8.96,-1.7587766666666667,49.9
12/09/2025 14:00:00,,17.67,-1.76192,50.02
12/09/2025 14:30:00,,32.17,-2.99872,49.96666666666667
12/09/2025 15:00:00,,49.51,-3.5481266666666667,49.98
12/09/2025 15:30:00,,66.93,-3.548246666666667,49.97
12/09/2025 16:00:00,,84.02,-3.548626666666667,49.98333333333333
12/09/2025 16:30:00,,93.99,-2.1295733333333335,50.01
12/09/2025 17:00:00,,93.82,0.00185,49.94
12/09/2025 17:30:00,,93.72,0.0021,50.026666666666664
12/09/2025 18:00:00,,93.6,0.0020466666666666667,49.94333333333333
12/09/2025 18:30:00,,93.42,0.0020199999999999997,49.97333333333333
12/09/2025 19:00:00,,93.32,0.00196,49.97333333333333
12/09/2025 19:30:00,,93.2,0.0020933333333333333,50.0
12/09/2025 20:00:00,,93.08,0.00203,49.970000000000006
12/09/2025 20:30:00,,92.95,0.0020599999999999998,50.06333333333333
12/09/2025 21:00:00,,92.8,0.002116666666666667,50.096666666666664
12/09/2025 21:30:00,,92.65,0.0020833333333333333,50.00666666666667
12/09/2025 22:00:00,,92.55,0.0019366666666666666,49.96333333333333
12/09/2025 22:30:00,,92.45,0.0019966666666666666,49.97666666666667
12/09/2025 23:00:00,,92.31,0.00197,50.053333333333335
12/09/2025 23:30:00,,92.21,0.0019500000000000001,50.02
13/09/2025 00:00:00,,92.03,0.0018466666666666666,49.99666666666667
13/09/2025 00:30:00,,91.88,0.0019033333333333333,49.98999999999999
13/09/2025 01:00:00,,91.78,0.0018199999999999998,50.00333333333333
13/09/2025 01:30:00,,91.66,0.0017833333333333332,49.98666666666667
13/09/2025 02:00:00,,91.53,0.0018199999999999998,49.96666666666667
13/09/2025 02:30:00,,91.43,0.0017933333333333334,49.919999999999995
13/09/2025 03:00:00,,91.24,0.00185,49.96
13/09/2025 03:30:00,,91.11,0.00199,50.093333333333334
13/09/2025 04:00:00,,90.99,0.00191,50.026666666666664
13/09/2025 04:30:00,,90.87,0.0017633333333333335,49.93333333333334
13/09/2025 05:00:00,,90.74,0.0016633333333333333,50.05666666666667
13/09/2025 05:30:00,,90.57,0.0018100000000000002,49.93333333333334
13/09/2025 06:00:00,,90.47,0.0017333333333333333,49.96333333333333
13/09/2025 06:30:00,,90.29,0.00187,50.06333333333333
13/09/2025 07:00:00,,90.17,0.0018066666666666667,50.03333333333334
13/09/2025 07:30:00,,90.04,0.0018266666666666668,50.050000000000004
13/09/2025 08:00:00,,89.9,0.0015966666666666666,50.11333333333332
13/09/2025 08:30:00,,89.75,0.00168,49.94
13/09/2025 09:00:00,,89.62,0.0018066666666666665,50.03666666666667
13/09/2025 09:30:00,,89.5,0.0018799999999999997,50.026666666666664
13/09/2025 10:00:00,,89.35,0.0017333333333333333,49.97666666666667
13/09/2025 10:30:00,,89.22,0.00172,49.916666666666664
13/09/2025 11:00:00,,89.08,0.0018000000000000002,50.083333333333336
13/09/2025 11:30:00,,88.95,0.0016,49.96333333333333
13/09/2025 12:00:00,,88.78,0.0011866666666666666,49.98
13/09/2025 12:30:00,,88.65,0.0018766666666666665,50.02333333333333
13/09/2025 13:00:00,,88.53,0.0019399999999999999,50.080000000000005
13/09/2025 13:30:00,,88.35,0.0019466666666666666,50.120000000000005
13/09/2025 14:00:00,,88.2,0.0018166666666666667,50.02
13/09/2025 14:30:00,,88.05,0.0016066666666666666,49.9
13/09/2025 15:00:00,,87.93,0.00159,49.92666666666667
13/09/2025 15:30:00,,87.81,0.0016,49.97666666666667
13/09/2025 16:00:00,,87.68,0.00161,49.99666666666667
13/09/2025 16:30:00,,87.51,0.0015199999999999999,49.99666666666667
13/09/2025 17:00:00,,87.36,0.0015733333333333335,49.94666666666666
13/09/2025 17:30:00,,87.26,0.0014600000000000001,50.02666666666667
13/09/2025 18:00:00,,87.12,0.0015733333333333335,50.01333333333333
13/09/2025 18:30:00,,86.97,0.0014066666666666665,49.99
13/09/2025 19:00:00,,86.8,0.00147,49.95666666666667
13/09/2025 19:30:00,,86.7,0.0016566666666666665,50.04
13/09/2025 20:00:00,,86.52,0.0015199999999999999,49.93666666666667
13/09/2025 20:30:00,,86.4,0.00161,50.06
13/09/2025 21:00:00,,86.2,0.00157,50.07333333333333
13/09/2025 21:30:00,,86.07,0.00151,49.99666666666667
13/09/2025 22:00:00,,85.9,0.0015633333333333335,50.093333333333334
13/09/2025 22:30:00,,85.77,0.00143,50.02
13/09/2025 23:00:00,,85.65,0.00143,49.98
13/09/2025 23:30:00,,85.53,0.0014733333333333334,50.00333333333333
14/09/2025 00:00:00,,85.33,0.0014600000000000001,49.953333333333326
14/09/2025 00:30:00,,85.23,0.001556666666666667,50.00666666666667
14/09/2025 01:00:00,,85.08,0.0015500000000000002,50.04
14/09/2025 01:30:00,,84.9,0.0015533333333333334,49.98333333333333
14/09/2025 02:00:00,,84.73,0.0015433333333333334,49.97
14/09/2025 02:30:00,,84.61,0.001556666666666667,50.06
14/09/2025 03:00:00,,84.43,0.0012566666666666666,50.03
14/09/2025 03:30:00,,84.29,0.0015066666666666666,49.97
14/09/2025 04:00:00,,84.16,0.0014566666666666667,49.92333333333334
14/09/2025 04:30:00,,84.02,0.00147,49.916666666666664
14/09/2025 05:00:00,,83.89,0.0014933333333333333,49.97666666666667
14/09/2025 05:30:00,,83.72,0.0012766666666666666,50.03333333333334
14/09/2025 06:00:00,,83.59,0.0013000000000000002,49.99
14/09/2025 06:30:00,,83.44,0.0015500000000000002,50.053333333333335
14/09/2025 07:00:00,,83.29,0.0016433333333333332,50.00666666666667
14/09/2025 07:30:00,,83.14,0.0015199999999999999,50.00666666666667
14/09/2025 08:00:00,,82.94,0.0013266666666666667,50.02
14/09/2025 08:30:00,,82.82,0.00179,50.056666666666665
14/09/2025 09:00:00,,82.67,0.0018333333333333333,50.04
14/09/2025 09:30:00,,82.52,0.00189,49.99666666666667
14/09/2025 10:00:00,,82.35,0.0019433333333333334,50.01333333333334
14/09/2025 10:30:00,,82.22,0.0018866666666666667,50.07
14/09/2025 11:00:00,,82.05,0.0018633333333333332,49.98333333333333
14/09/2025 11:30:00,,81.93,0.0018766666666666665,49.96333333333333
14/09/2025 12:00:00,,81.75,0.0018833333333333332,49.99333333333334
14/09/2025 12:30:00,,81.63,0.0018733333333333334,49.916666666666664
14/09/2025 13:00:00,,81.5,0.0018733333333333334,49.95333333333334
14/09/2025 13:30:00,,81.33,0.0018166666666666667,49.98
14/09/2025 14:00:00,,81.2,0.0018566666666666668,50.046666666666674
14/09/2025 14:30:00,,81.08,0.0018033333333333332,50.0
14/09/2025 15:00:00,,80.88,0.0019366666666666664,50.04666666666666
14/09/2025 15:30:00,,80.76,0.002026666666666666,50.06666666666666
14/09/2025 16:00:00,,80.61,0.00204,50.06333333333333
14/09/2025 16:30:00,,80.43,0.0018666666666666666,49.93666666666667
14/09/2025 17:00:00,,80.26,0.00199,49.99666666666666
14/09/2025 17:30:00,,80.11,0.0020466666666666667,50.01
14/09/2025 18:00:00,,79.96,0.002303333333333333,50.04333333333333
14/09/2025 18:30:00,,79.82,0.0020466666666666667,49.916666666666664
14/09/2025 19:00:00,,79.62,0.0023066666666666665,49.99666666666666
14/09/2025 19:30:00,,79.52,0.0024533333333333334,49.946666666666665
14/09/2025 20:00:00,,79.34,0.0019533333333333334,49.903333333333336
14/09/2025 20:30:00,,79.17,0.00248,49.98666666666667
14/09/2025 21:00:00,,79.0,0.00209,50.04333333333333
14/09/2025 21:30:00,,78.85,0.00231,49.916666666666664
14/09/2025 22:00:00,,78.7,0.0023599999999999997,50.01666666666667
14/09/2025 22:30:00,,78.53,0.0017933333333333332,49.93333333333334
14/09/2025 23:00:00,,78.38,0.001956666666666667,49.96666666666666
14/09/2025 23:30:00,,78.23,0.001963333333333333,49.99666666666667
15/09/2025 00:00:00,,78.08,0.0018233333333333333,49.913333333333334
15/09/2025 00:30:00,,77.93,0.00199,49.949999999999996
15/09/2025 01:00:00,,77.78,0.002003333333333333,50.03
15/09/2025 01:30:00,,77.61,0.001956666666666667,49.943333333333335
15/09/2025 02:00:00,,77.49,0.0019466666666666666,49.949999999999996
15/09/2025 02:30:00,,77.34,0.0018233333333333337,49.98
15/09/2025 03:00:00,,77.17,0.00202,50.04666666666666
15/09/2025 03:30:00,,77.02,0.0019799999999999996,50.05666666666667
15/09/2025 04:00:00,,76.87,0.0020066666666666666,50.03666666666667
15/09/2025 04:30:00,,76.69,0.0019466666666666666,49.94333333333333
15/09/2025 05:00:00,,76.55,0.0019533333333333334,49.99666666666666
15/09/2025 05:30:00,,76.4,0.0019800000000000004,49.99333333333334
15/09/2025 06:00:00,,76.22,0.0019866666666666665,49.95333333333334
15/09/2025 06:30:00,,76.05,0.002033333333333333,49.94
15/09/2025 07:00:00,,75.87,0.0020133333333333336,49.91
15/09/2025 07:30:00,,75.72,0.001993333333333333,49.910000000000004
15/09/2025 08:00:00,,75.6,0.0020399999999999997,49.96666666666666
15/09/2025 08:30:00,,75.43,0.0020733333333333333,50.07333333333333
15/09/2025 09:00:00,,75.23,0.00196,50.0
15/09/2025 09:30:00,,75.13,0.00204,50.01666666666666
15/09/2025 10:00:00,,75.03,0.0009366666666666667,50.07
15/09/2025 10:30:00,,75.03,0.0,50.06
15/09/2025 11:00:00,,75.03,0.0,49.99333333333333
15/09/2025 11:30:00,,75.03,0.0,50.07333333333333
15/09/2025 12:00:00,,75.03,0.0,50.01666666666667
15/09/2025 12:30:00,,75.03,0.0,50.00333333333333
15/09/2025 13:00:00,,75.03,0.0,50.01333333333333
15/09/2025 13:30:00,,75.03,0.0,49.93333333333334
15/09/2025 14:00:00,,75.0,0.0,50.129999999999995
15/09/2025 14:30:00,,75.0,0.0,49.943333333333335
15/09/2025 15:00:00,,75.0,0.0,49.99
15/09/2025 15:30:00,,74.98,0.0,49.96666666666667
15/09/2025 16:00:00,,74.98,0.0,49.946666666666665
15/09/2025 16:30:00,,74.98,0.0,49.98333333333333
15/09/2025 17:00:00,,74.98,0.0,49.88999999999999
15/09/2025 17:30:00,,74.98,0.0,49.9
15/09/2025 18:00:00,,74.98,0.0,50.04
15/09/2025 18:30:00,,74.98,0.0,50.053333333333335
15/09/2025 19:00:00,,74.98,0.0,49.923333333333325
15/09/2025 19:30:00,,74.98,0.0,50.01666666666667
15/09/2025 20:00:00,,74.95,0.0,49.99
15/09/2025 20:30:00,,74.95,0.0,50.04
15/09/2025 21:00:00,,74.95,0.0,50.07
15/09/2025 21:30:00,,74.93,0.0,50.13666666666666
15/09/2025 22:00:00,,74.93,0.0,50.10666666666666
15/09/2025 22:30:00,,74.93,0.0,50.089999999999996
15/09/2025 23:00:00,,74.93,0.0,50.089999999999996
15/09/2025 23:30:00,,74.93,0.0,50.06666666666666
16/09/2025 00:00:00,,74.93,0.0,50.11666666666667
16/09/2025 00:30:00,,74.93,0.0,49.89333333333334
